date,latitude,longitude,nummosquitos,wnvpresent,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,daylightmins,tminsq,tmaxsq,tavgsq,departsq,wetbulbsq,heatsq,coolsq,preciptotalsq,resultspeedsq,resultdirsq,avgspeedsq,daylightminssq,species_CULEX PIPIENS,species_CULEX PIPIENS/RESTUANS,species_CULEX RESTUANS,species_OTHERS
2007-09-12,41.659112,-87.538693,1,0,67.0,46.0,57.0,-8.0,42.0,49.0,8.0,0.0,0.0,29.4,30.12,1.8,3.0,5.6,761.0,2116.0,4489.0,3249.0,64.0,2401.0,64.0,0.0,0.0,3.24,9.0,31.36,579121.0,1,0,0,0
2007-09-12,41.659112,-87.538693,1,0,67.0,46.0,57.0,-8.0,42.0,49.0,8.0,0.0,0.0,29.4,30.12,1.8,3.0,5.6,761.0,2116.0,4489.0,3249.0,64.0,2401.0,64.0,0.0,0.0,3.24,9.0,31.36,579121.0,0,0,0,1
2007-09-18,41.95469,-87.800991,24,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.95469,-87.800991,17,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.994991,-87.769279,5,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.994991,-87.769279,13,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.974089,-87.824812,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.9216,-87.666455,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.9216,-87.666455,7,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.891118,-87.654491,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.867108,-87.654224,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.867108,-87.654224,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.896282,-87.655232,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.921965,-87.632085,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.921965,-87.632085,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.891126,-87.61156,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.891126,-87.61156,7,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.891126,-87.61156,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.999129,-87.795585,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,42.01743,-87.687769,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,42.01743,-87.687769,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.907645,-87.760886,4,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.981964,-87.812827,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.981964,-87.812827,21,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.944869,-87.832763,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.944869,-87.832763,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,42.011601,-87.811506,5,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,42.011601,-87.811506,9,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.94983,-87.698457,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.94983,-87.698457,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.979243,-87.750938,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.986921,-87.689778,9,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.986921,-87.689778,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,1,0
2007-09-18,41.986921,-87.689778,10,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.801498,-87.763416,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.801498,-87.763416,11,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.906638,-87.701431,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.906638,-87.701431,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.961743,-87.76007,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.878114,-87.629798,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.878114,-87.629798,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.958271,-87.702575,4,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.994469,-87.667736,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.994469,-87.667736,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,1,0
2007-09-18,41.994469,-87.667736,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,42.006858,-87.675919,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.916265,-87.800515,7,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.916265,-87.800515,20,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.846075,-87.716277,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.846075,-87.716277,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.846075,-87.716277,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.918705,-87.752329,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.918705,-87.752329,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.964242,-87.757639,4,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.990284,-87.797127,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,42.008314,-87.777921,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,42.008314,-87.777921,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.991429,-87.747113,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.991429,-87.747113,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,1,0
2007-09-18,41.921177,-87.79518,7,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.868142,-87.696269,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.868142,-87.696269,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.846283,-87.656913,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.966987,-87.674677,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.923738,-87.785288,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.923738,-87.785288,4,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.970248,-87.787992,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.970248,-87.787992,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.970248,-87.787992,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,42.010412,-87.66214,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,42.010412,-87.66214,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.89923,-87.716788,10,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.94016,-87.794896,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.942114,-87.776385,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.942114,-87.776385,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.960616,-87.777189,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.960616,-87.777189,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.883284,-87.705085,19,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.883284,-87.705085,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.962728,-87.748367,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.962728,-87.748367,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,1,0
2007-09-18,41.962728,-87.748367,7,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.836644,-87.677737,4,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.836644,-87.677737,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.836644,-87.677737,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.911824,-87.726737,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.911824,-87.726737,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,0,0,1
2007-09-18,41.823065,-87.678378,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.823065,-87.678378,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.801179,-87.679447,1,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.800737,-87.71188,14,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.800737,-87.71188,20,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.82561,-87.726549,3,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-18,41.984809,-87.728492,2,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,0,1,0,0
2007-09-18,41.984809,-87.728492,6,0,88.0,63.0,76.0,12.0,58.0,65.0,0.0,11.0,0.0,29.34,30.06,12.9,19.0,13.1,741.0,3969.0,7744.0,5776.0,144.0,4225.0,0.0,121.0,0.0,166.41,361.0,171.61,549081.0,1,0,0,0
2007-09-19,41.688324,-87.676709,2,0,84.0,65.0,75.0,12.0,59.0,65.0,0.0,10.0,0.0,29.41,30.11,5.0,26.0,9.7,739.0,4225.0,7056.0,5625.0,144.0,4225.0,0.0,100.0,0.0,25.0,676.0,94.09,546121.0,0,1,0,0
